SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistName,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title
5699,SOQJLFV12AB01897C7,604,Calm Before the Storm,ARGXIE31187FB55B48,Tech N9ne,4.742,2,0.612,167.984,4,0.335,Soldiers At War feat. Kon Juan_ Big Scoob_ Short Nutty_ L.V.
5700,SOOXLKF12A6D4F594A,73,Songs About Jane,ARF5M7Q1187FB501E8,Maroon 5,3.6615,1,0.65,149.917,4,0.791,Harder To Breathe
5701,SOZSHWZ12A8C1452B5,899,The Keys,ARKSLFG1187B99DADD,The Keys,3.0199,9,0.868,182.756,5,0.919,From Tense To Loose To Slack
5702,SOSNTPX12A8C137371,509,Vafalungo,AR0693R1187FB59D32,Dusminguet,8.6983,0,0.733,152.168,1,0,Disco Jonki
5703,SORHNZF12AB0182AD4,551,Vers l'imaginaire,ARXYQYW122988F2066,Clarisse Lavanant,2.5954,0,0.129,130.164,4,1,Electron libre
5704,SOUROWU12A6D4F8EA6,36,Aquarela Do Brasil,ARC0MTS1187FB44C21,Toots Thielemans,9.7187,2,0.666,218.681,4,0.97,Five For Ellis
5705,SOMNZVI12AB0186A1B,664,Voyages,ARHTV1S1187FB547F8,Marc Perrone,0.182,0,0.574,63.295,7,0,Padam padam
5706,SOAAAQN12AB01856D3,620,20 A\xc3\xb1os,ARAMIDF1187FB3D8D4,Alejandro Lerner,3.3644,4,0.247,120.051,4,0.985,Campeones De La Vida
5707,SOJRGVK12CF5CFC527,579,Soul To Soul/ Texas Flood/ Couldn't Stand The Weather,ART3O5Z1187B9AB043,Stevie Ray Vaughan And Double Trouble,0.7701,6,0.703,112.719,4,0.048,Cold Shot
5708,SOUIQBJ12AAFF43EE6,911,7 note 7,ARLYKKT11F4C83B350,Claudio,7.7791,0,0.927,95.32,4,0.947,Simple Lullaby (Do Maj)
5709,SOJSKKY12A8C134B10,135,Safari Croisi\xc3\xa8re,AREHMUC1187B98B91B,Java,0.6934,7,0.542,89.689,4,0.609,Cendrier
5710,SOAMOSF12A8C13DCBC,568,Drive,ARFRKCM1187B99A041,Jamie Richards,4.2966,2,0.374,117.993,4,0.388,Any Way You Want Me To
5711,SOSRWME12A6D4FB7DE,692,Believe It!,AR1IY3B1187B98B384,Joanna Connor,8.393,7,0.658,106.719,3,0.438,Playing In The Dirt
5712,SOLXXRJ12A6D4F7260,74,20/20,AR0CANF1187B9AF35F,Dilated Peoples Featuring Capleton,1.0656,2,0.126,158.327,4,1,Firepower (The Tables Have to Turn) (Explicit) (Feat. Capleton)
5713,SOFODDW12AB0182616,710,Walking After Midnight,ARA7YDA1187B9A5776,Patsy Cline,6.886,9,0.719,93.618,4,0,Stop The World And Let Me Off
5714,SOHYCFT12AB0189B7F,549,F\xc3\xa4rger,AR4W2E01187FB416AC,Saga,3.6175,2,0.394,74.811,1,0.678,Thank You
5715,SOYWKEZ12AB0185F3B,890,Back To My Place Baby \x13 Seductive Soul,AROBQ0B1187FB404F6,Walter Jackson,9.0085,0,0.718,158.857,4,0.012,It\x19s Cool
5716,SOOGZTT12AB018A256,262,Jaane Maryam - Persian Music,ARMTTWG11F4C83E6AE,Mohammad Nouri,3.9456,4,0.546,168.527,4,1,Nastaran
5717,SOWIBYR12AB017EB19,80,Voyagers,AREJ5K11187B993F5F,R. Carlos Nakai,7.3187,7,0.396,102.02,3,0.434,Voyagers - Improvisation 12
5718,SOYFAOH12AB017D723,64,That's Amore (The Best Of Classic Lovesongs From Old 50s),ARKFSDP119B8668F25,Elizete Cardoso,6.4713,2,0.422,52.054,4,0.993,Chega De Sausade
5719,SODEFJQ12AB0185C52,303,Virgen De La Caridad,AR7BPLI1187FB4A306,Anthony Blea Y Su Charanga,9.2844,11,0.179,200.826,4,0,Tumba Randy
5720,SOAWJZF12A6D4F7DE1,72,Verdi - La Traviata (Highlights),ARK7ZPW1187B99C170,Maria Callas/Giuseppe di Stefano/Ettore Bastianini/Silvana Zanolli/Luisa Mandelli/Giuseppe Zampieri/Arturo La Porta/Antonio Zerbini/Silvio Maionica/Coro e Orchestra del Teatro alla Scala_ Milano/Carlo Maria Giulini,2.1432,11,0.094,96.775,5,0.736,La Traviata - highlights (1990 Digital Remaster): Ah_ non pi\xc3\xb9 (Alfredo/Violetta)
5721,SOASQPW12AB01888D6,524,Music To Driveby,ARLSGOL1187FB51164,CMW - Compton's Most Wanted,7.6256,8,0.059,93.951,4,0.716,This Is A Gang
5722,SOMNYPH12AB017F456,90,Eclipse,AREHCPX1187FB3C859,Walter Ego,5.4575,10,0.792,124.136,1,0.928,Purple Pygmies
5723,SOBUVHE12A8C1408D0,791,Sessiz  Bir Kelebegin R\xc3\xbcyalari Ve Danslari,ARQ94H11187FB533BD,Tayfun,3.5097,3,0.161,84.619,3,0.349,G\xc3\xb6zlerinde H\xc3\xbcz\xc3\xbcn
5724,SOCFAPK12AB018A10D,108,Cajun Jay,ARBEZ581187B9A4B4B,Jay Randall,2.2493,9,0.36,65.64,4,0,Mathilda
5725,SOEBJPB12AB0188164,240,Replay: Carl Smith,ARB1KC91187FB38B13,Carl Smith,1.2485,2,1,110.076,4,0.766,Hey Joe
5726,SOEPVDO12A8AE48BF4,805,Faces And Places,AR0QS8F1187B9ADC96,Sandy Lam,9.4411,6,0.78,109.748,4,1,Ai Ji Mei Gui 1000 Da
5727,SOASPIG12A6D4F7422,89,Vana-Va-Ndota,ARFK45R1187B989AA7,Ghorwane,8.8403,2,0.627,187.46,3,0.189,Nudez
5728,SOMILKP12A8C1443E9,196,Lost Treasures: Rare And Unreleased,ARJUNZD1187B9A5DAE,Herb Alpert And The Tijuana Brass,6.6656,5,0.512,124.893,4,0.3,Lazy Day
5729,SOJJVKE12A8C139252,302,Audio Adrenaline,ARGEZ5E1187FB56F38,Audio Adrenaline,9.1146,9,0.397,101.241,5,1,My God  (Audio Adrenaline Album Version)
5730,SOAPTVO12A8C133113,432,Comparsa,AR3Q86S1187B9ADDCF,Deep Forest,4.3995,11,0.387,87.001,4,0.862,Green And Blue
5731,SOOETML12A6D4F7704,60,Welcome To The Wild Country,AR2J2WF1187FB46271,Francis Dunnery,6.3717,9,0.711,101.526,3,1,The Possibilities of Loving You
5732,SOHHASC12A8C139D11,627,Confesiones,AR0CZWN1187B9A47E2,Obie Bermudez,1.255,8,0.459,177.255,4,0.689,Antes (Salsa Version)
5733,SOKYOBT12A6D4FBBB0,777,Alive in Torment,ARLSF8H1187B9A76B0,Dimmu Borgir,6.566,2,0.257,83.108,5,0.422,Puritania
5734,SOCHEWB12AC4685ED1,608,En toute complicit\xc3\xa9,ARLPXQE1187B99066C,Bonita & Jerry Cormier,1.1064,0,1,120.002,4,0.588,Sans ton amour
5735,SOCJPYJ12AB0188BCC,232,'77 In '97,ARD6S3O1187FB3F1F0,Special Duties,2.873,11,0.377,135.386,1,0,I Am The Curse (Duties Demo)
5736,SOWFODK12A6D4FD35E,581,Clarence Profit,ARBQ69D1187FB4D62D,Clarence Profit,6.9742,8,0.347,161.387,7,0.396,Tropical Nights
5737,SOIHEVW12A8C13D051,886,Life is a Stage,AR78ZID1187B9B31ED,Mikey Dread,1.952,7,0.953,175.628,1,0,Pound a Weed
5738,SOZRJUQ12A81C1F779,924,Bottom Belle,ARWFMDC122988EFD33,African Rhythm Messengers,5.2844,0,1,115.196,4,0.863,baby Wayo
5739,SOHHLEA12AB017BD6E,374,Superpop Venezuela,ARYLSGC11F43A69EF6,Los Amigos Invisibles,0.6232,10,0.726,200.039,3,0.615,San Agustin
5740,SOCVJVC12A67FFB40C,13,Long Before Rock 'n Roll,ARR6MOS1187B994C51,Mando Diao,6.1807,4,0,87.785,3,0.531,Popovic
5741,SOHWHDA12AC3DF5493,443,King of the Gospel Singers,ARJQ5JM1187FB486C7,James Blackwood with The Light Crust Doughboys,8.1611,7,0.51,116.521,1,0,This World Is Not My Home
5742,SOQTEHM12A8C1388E6,314,Boom-Shack-A-Lack,ARB4ROA1187B9ACAEC,Junior Reid,6.0077,6,0.232,158.242,4,0.27,"Boom-Shack-A-Lack (12 Mmix / Bonus Tra)"""
5743,SOIDUUW12A8C13DF25,265,Jump_ Jive an' Wail: The Essential Louis Prima,ARIK8T31187B9A4D4F,Louis Prima And Keely Smith,9.1636,10,0.131,108.498,3,1,I've Got You Under My Skin
5744,SOUBKZQ12AB0188926,861,In Search Of A Dream,ARDUWD61187FB58F58,Alphonse Mouzon,5.2126,7,0.508,96.931,1,0,The Ram And The Scorpio
5745,SOHHZTL12A8C1363B4,513,Alba Molina,AR508LN1187B996F4E,Lole y Manuel,5.5538,6,0.487,148.105,4,0.376,Tango de la Flor (Album Version)
5746,SOMASOQ12AB018ACC8,117,Live at FIP,ARAG1DX1187B98BB10,Ben Sidran,6.027,10,0.094,85.952,4,0.541,Everybody's boppin'
5747,SOBKJPO12AC3DFA006,408,Echoes Of Tomorrow,ARFEV5S1187B99F2EA,Aeoliah,5.1048,0,0,130.77,1,0,We Are One Light
5748,SOLHKJN12A8C13DEED,605,The Platinum Collection,ARLTWXK1187FB5A3F8,King Curtis,9.2093,7,0.504,108.162,4,0.822,Ode To Billie Joe  (Live @ Fillmore West)
5749,SOGFLWF12A6D4F64AC,21,AmeriKKKa's Most Wanted (Explicit),AROSI8L1187B9ACD43,Ice Cube Featuring Flavor Flav,0.742,11,0.094,92.482,4,0.895,I'm Only Out For One Thang (Explicit) (Feat. Flavor Flav)
5750,SOXXVLE12AB01879AA,669,Michael & His Slipper Tree '93,AR7FDIB1187B99AC5F,The Equals,2.8828,4,0.643,119.394,4,0.726,Michael & His Slipper Tree '93
5751,SOEKKDI12A8C13E268,825,Plays Boleros,AREYIHC1187B99CE0B,Brazilian Tropical Orchestra,4.6395,4,0.22,86.28,4,0.554,Swan Lake
5752,SOCCBQJ12A6D4F9F65,70,Ollaan Elaimia,AR0A30G1187B9B183B,M.A. Numminen,2.7913,8,0.804,141.358,4,0,LAIVAMATKA WC:SS\xc3\x84
5753,SOBXOVB12AC3DF5AA3,306,The Cost Of My Freedom,ARHB1P81187FB40C39,Ken Yokoyama,2.8256,4,0.332,80.129,4,0.761,I'm Not Afraid When I'm With You
5754,SOMODRR12A8C13EAF6,208,Signed Sealed Delivered,ARTF2KG1187B98DDD1,Gold City,2.2558,2,0.076,100.022,4,1,Mighty Army Band
5755,SOAHDOA12A6D4FA830,145,Christmas With The Stars,ARGSJXS1187B994788,Big Dee Irwin,6.0289,10,0.538,108.103,4,0.558,Swinging On A Star
5756,SOCNTQV12A6D4F4ADD,59,You Got Me,AR5WPYF1187B9B40DA,VHS Or Beta,1.1326,11,0.008,125.999,4,0.602,You Got Me (The Juan Maclean Dub)
5757,SOOIZML12AB0186743,933,Honky Tonk Rockabillies_ Volume 1,ARB1KC91187FB38B13,Carl Smith,6.0452,2,0.216,124.648,4,0.993,Hey Joe
5758,SOIZKIF12A8C136F40,26,Complete Recordings_ CD C,ARTDUXM1187B9899ED,Charley Patton,4.8795,5,0.087,130.975,4,0,Circle Round The Moon
5759,SODHRKU12A8C139009,666,Grand Slam - The Best Of Babe Ruth,ARX14WH1187FB50649,Babe Ruth,9.0068,11,0.08,144.474,1,0,A Fistful Of Dollars (1994 Digital Remaster)
5760,SOXAHRF12AB0186610,176,Tristeza,ARPOTDD124207839D1,Samba Trio,1.1032,9,0.28,87.321,1,0,Essa Marie
5761,SOUCIGT12AC468E1D7,313,It Is What It Is,ARHKEEI12802FDD97E,Tammy Pescatelli,9.8281,1,0.263,77.081,1,0.588,Playboy Foundation
5762,SOHRUYI12A8C134C4D,98,Planxty,AR2XBPG1187B98FCBE,Planxty,9.7285,7,0.179,71.337,4,0,Follow Me Up To Carlow
5763,SOQZOZZ12A6D4F8134,95,Fuse_ The,ARGFFA01187B9A2D11,Pennywise,2.3375,10,0.621,119.981,4,0.004,Lies
5764,SOVKRNJ12CF5F876BB,906,Frank,ARWD25M1187FB4C563,Amy Winehouse,4.9905,10,0.18,192.668,4,0.647,In My Bed
5765,SOCVTWK12AB0187F54,725,Counterfeit,ARB90161187B98CDFE,Cirrus,3.7236,5,0.065,180.012,4,0,Boomerang (Reprise)
5766,SOPNXEF12AB018C59D,316,Drum Set Variations,ARZ3BA51187B998A3E,Pheeroan Aklaff,5.9717,7,0,135.397,4,0.648,Hispaniola A
5767,SOJKKDN12A8AE47D54,563,Joyful,ARN03F71187FB4E3F4,Ayo,4.0615,10,0.337,118.509,4,0.692,Down On My Knees
5768,SOCBEID12A58A79E49,468,John Williams - Greatest Hits 1969-1999,AR039B11187B9B30D0,John Williams,4.4501,5,0.012,104.32,4,0,The Imperial March from The Empire Strikes Back
5769,SOGTMTG12A8C130480,376,Cant Stop Us Now,ARB4ROA1187B9ACAEC,Junior Reid,5.144,7,0.429,128.769,4,0.835,Mr Big Man
5770,SOLXSAG12AB01874BD,491,Gold,ARXPPEY1187FB51DF4,Michael Jackson,7.9652,8,0.248,100.648,1,0.047,Morning Glow
5771,SOEGRMM12AB01856CB,83,Underneath The Arches - 20 British Memories,ART9Z1P1187FB36C94,Edmundo Ros,4.8632,7,0.427,120.923,7,0.615,The Wedding Samba
5772,SOKLAAC12AB01890F7,240,Sinners Stick Together,ARW2Y3Q1187FB38020,The Sterns,1.8232,5,0.414,157.751,4,0.894,Supreme Girl
5773,SOWPTXM12AF729D122,670,The Piper At The Gates Of Dawn,ARD4C1I1187FB4B0C3,Pink Floyd,7.4281,4,0.832,54.398,4,0,Matilda Mother (Stereo) (2007 Remaster)
5774,SOBLADF12AB01860F5,575,Les vacances,ARW86ZJ11A348EFE7F,Edgar De L'est,7.2828,2,0,125.026,3,1,Slavinka
5775,SONPHXB12A6D4FA61B,129,Puccini: La Boh\xc3\xa8me - Highlights,AR5R7791187FB3A8C3,Alfredo Kraus/Paul Plishka/Matteo Manuguerra/Sherrill Milnes/Trinity Boys' Choir/Ambrosian Opera Chorus/National Philharmonic Orchestra/James Levine,0.5595,5,0.106,130.319,3,0.592,Caro! (Colline/Rodolfo/Schaunard/Children/Townspeople/Musetta) (1998 Digital Remaster)
5776,SODLTPJ12A67ADB230,29,El Greco,ARMPRI31187FB4F7D9,Vangelis,8.006,7,0.55,62.216,1,0.487,El Greco: Movement III
5777,SOQFMFP12AB0188BFD,106,GBH Demos 1977,ARHQYFB1187FB4AECF,The Cortinas,7.2452,9,0.022,202.179,3,1,Youth Club Dance (Demo)
5778,SOBKWON12A58291C7D,529,Three The Hard Way,ARDQO721187FB3C6D9,Rodney O & Joe Cooley,2.2379,6,0.078,119.074,4,1,Party
5779,SONRULN12A8C1404A0,125,Los Homerun-es,ARBNXYA1187FB51C50,Daddy Yankee,1.3415,1,0.055,97.982,4,1,Baila Girl_ Todo Hombre Llorando Por Ti
5780,SOBATVY12A8C134A4C,690,The Collection,ARGS67J1187FB3FC1A,Righteous Brothers,0.037,10,0.765,135.599,1,0,Little Latin Lupe Lu
5781,SOGCGAW12A8C13BF27,410,So Glad You Made It,AR1XE381187FB4C685,Kane,5.833,5,0.593,134.115,4,0.565,Rain Down On Me
5782,SOREBOF12A8C13E102,358,Split EP!,AR0B3RS1187FB48F5D,Why?,0.8632,8,0.445,119.864,4,1,You'll Know Where Your Plane Is... (Part 4)
5783,SONLMRH12AAF3B282D,947,Steve Chou Transfer,AR9E43L1187FB566FA,Steve Chou,3.2387,2,0.221,96.004,4,0.858,Pi Jiu Pao Pao (Beer Bubbles)
5784,SOVJWQQ12AC468CF19,581,Helium crazy ringtones,ARGSAFR1269FB35070,Blingtones,0.7268,1,0.297,83.226,1,0,Stinky Breath
5785,SOLTWNN12A8C13FE24,539,The African Typic Collection,AR41B9G1187B990D63,Sam Fan Thomas,7.5832,2,0.995,125.241,4,1,African Typic Collection
5786,SOEYLSW12A8C131366,952,Hold Tight,AR57Z841187B9B7D7D,Gregory Isaacs,9.4,9,0.078,138.039,4,0.897,Down the Line
5787,SOYDJRJ12AC4685EDB,608,En toute complicit\xc3\xa9,ARLPXQE1187B99066C,Bonita & Jerry Cormier,8.7962,7,0.363,124.193,4,0.365,La maison ou j'ai grandi
5788,SOHDSGQ12A8C141B05,985,Slim's Shout,ARFZNR41187B990AF7,Sunnyland Slim,2.0256,0,0.556,82.654,5,0,Tired Of You Clowning
5789,SOHMJUP12AC4687BA0,795,Dirty Mind,ARPHDQC11EBCD7802B,Sara Melson,4.1268,5,0.75,167.905,4,0.238,Anywhere Anytime
5790,SOCVXPM12AB0184AC4,630,100 Chillout Classics,ARPATQ21187B9ACAFC,Happy Mondays,9.067,8,0.61,196.096,4,0.154,Hallelujah [Club Mix - Remastered version]
5791,SOIBGHG12A6D4F7514,87,No te apartes de mi,ARNNHLN1187FB42912,Yahir,5.3415,9,0.261,104,4,0.627,No Te Apartes De Mi
5792,SOLJYHM12AB0186497,999,The Latin Side Of Vince Guaraldi,AR1RHCO1187B9AF0BF,Vince Guaraldi,1.4297,9,0.434,124.391,3,0.318,Corcovado
5793,SOMGPML12A8C13AE8C,409,Antidotes,ARVXV1J1187FB5BF88,Foals,5.2713,9,0.618,156.917,5,1,Red Socks Pugie
5794,SOCQBIM12A8C14419E,538,Sci-Fi Themes,ARMFXPI1187B99717E,The London Theatre Orchestra,3.9505,0,0.489,129.418,4,0.639,War Of The Worlds
5795,SOBFLPE12A6D4F8687,79,Love Songs,ARXPPEY1187FB51DF4,Michael Jackson,1.6632,1,0.265,152.448,4,0,Ain't No Sunshine
5796,SOUCHOR12A58A81155,11,Fireflies,ARVNGA71187FB3C107,Faith Hill,6.0991,0,0.621,119.06,4,1,I Want You (Album Version)
5797,SOBFTYI12AB01849FC,546,John Brown Or Die: A Revival You Can Believe In,ARA0YAE1187B9B1D16,John Brown,6.5709,0,0.72,130.119,4,0.75,Sarah Palin {I Wanna Lay Pipe} [Remix]
5798,SOQHIVE12A8C143339,736,Jug Band Waltz,AR5GLIU1187FB4638A,Memphis Jug Band,6.1546,1,0.255,143.031,4,0.434,Going Back To Memphis
5799,SOPBSOW12AB01851A8,540,The Very Best of Capleton Gold,ARNZPLV1187FB3DF5D,Capleton,7.8607,11,0.485,97.997,4,1,Bumbo Red
5800,SOINAZQ12A8C142AF5,686,Don't Mess With Mr T,AR7PPJV1187FB397CC,James Taylor Quartet,8.9432,1,0.875,58.135,4,0.913,Cleo's Mood
5801,SOTDTZN12AB018B3F6,395,Test EP Vol 1,ARQ0BG21187B99ED8F,Mush,5.7415,8,0.155,95.988,3,1,Test 72
5802,SOWDITP12A58A777CF,514,Loose Change,ARILU7Z1187B999204,The Gaskets,2.6983,5,0.36,83.942,4,0.815,Deportees
5803,SOVAHWF12A81C23457,211,French Canadian Irish And Scottish Fiddle Music,AR8365R1187FB5997B,Jean Carnigan,7.4754,2,0.545,185.598,4,0,Irish Medley - Jigs
5804,SODOYEJ12A8C136B43,448,Babies Go Sting,ARY1P2B1187B9B78F5,Mariano Yanani,0.7146,8,0.758,80.008,4,0,Why Should I Cry For You
5805,SOGPESA12AB0180D65,489,Bang! Bang!,AR1K7TQ11C8A414EC8,The Knux,0.2542,1,0.014,140.119,4,0.582,Bang! Bang!
5806,SOYGYUY12AB0184DDC,707,Leroy Hutson Selected Hits Vol. 2,ARVML4B1187FB52324,Leroy Hutson,1.2599,7,0.464,169.714,4,0.329,It's Different - Original
5807,SOMPGSD12A58A7F840,813,The Anatomy Of,AR7GUNF1187B990CCF,Between The Buried And Me,5.2877,4,0.772,89.485,4,0.801,Kickstart My Heart (Album Version)
5808,SOVHCNH12AB0180DD6,136,Approved By The Motors,AROW3XO1187B989E72,The Motors,7.8558,9,0.586,174.628,1,0,You Beat The Hell Outta Me
5809,SOYXJBB12AB017D968,837,500,ARQDYV0119B866800F,Gertrudis,3.4705,4,0.824,228.461,7,0.845,Oye
5810,SOLLVWH12A6D4FAA5A,430,Nobilt\xc3\xa0 di strada,ARJ5BEW1187FB52361,Inoki,0.9375,4,0.536,98.533,3,0.801,Parola di faliero
5811,SOVYUWD12A5891E85F,24,Butterfly Dawn,ARIQ7ZV1187B9916C6,Loop Guru,1.952,5,0.551,95.321,1,0.364,Climax
5812,SOZMHGF12AB017E01C,825,Music To My Ears_ A Collection of Music for Children of All Ages - Faur\xc3\xa9_ Chopin_ Saint-Sa\xc3\xabns_ Schumann_ Borodin_ Bach_ etc,AR57WGF1187FB41F11,Alan Feinberg,5.193,11,0.464,70.1,3,0.737,Menuet in the Name of Haydn
5813,SOCYRFO12AB018367B,774,68/98,ARIRAVN11F4C842412,Los Nakos,1.0297,0,0.656,108.787,1,0.386,Las Hermanas Granaditas
5814,SOWIMLB12AC468D1F3,515,Murskapunkkia,ARKPDBH1242077DEB1,Murskahumppa,0.9881,9,0.501,148.57,1,0,Mik\xc3\xa4 mun p\xc3\xa4\xc3\xa4ss\xc3\xa4 nykii
5815,SOOJJYM12A8C144778,707,Sjansons patin\xc3\xa9es,ARVXRAV125FEF32482,Didier Fran\xc3\xa7ois,3.1962,2,0.005,160.343,4,0,Dans cette nuit j'ai envie de me perdre
5816,SOYQDMK12A58A799E3,942,Sunshine,ARU4JBP1187B99263F,Liquid Gang,7.9815,4,0.557,115.861,4,1,I Applaud You  (LP Version)
5817,SOUBTXD12A8C141B4E,579,Flame In My Heart,ARYPRAG11F50C48C62,Checkers,9.1897,2,0.138,156.868,4,0.789,Can't Find My Sadie
5818,SOJVHBP12AB01877F3,514,Le Rock C'Est Ca,AR8JQ521187FB491AA,Vince Taylor,0.0452,6,0,180.733,1,0.001,Sweet Little Sixteen
5819,SORVGNO12AB01842EB,300,Rock On,ARVAE6W1187FB3CAF3,The Refreshments,9.4117,10,0.257,142.367,3,0.36,Midnight
5820,SOMWIUL12A8C13C06F,472,Salsa Legende - Best of Ray Barretto_ vol. 2,ARZCHLM1187FB495C3,Ray Barretto,7.3497,7,0.854,144.722,4,0.298,Dame Tu Carino
5821,SODPLCX12A8C13A2F8,443,Jimmy Witherspoon & Panama Francis' Savoy Sultans,AR6Y8JF1187B9BA1D5,Jimmy Witherspoon,7.5113,1,0.556,92.643,4,0.805,Rain Keeps Falling Down
5822,SOMTOKI12A8C13AE40,408,Journey of Joy,ARHNMEZ11F50C4706C,Karen Peck & New River,8.984,11,0.72,123.586,4,0.591,Behind The Line Of Grace
5823,SOGMBVZ12A8C139077,241,Radiopirate,ARLIUIR11F4C8434D8,Kostis Maraveyas,7.797,0,0.887,90,4,0.404,Love Alone
5824,SOVQPYC12A8C13B13C,417,Besos,AR67FTZ1187B9975EC,Mar\xc3\xada,9.8656,9,0.6,93.22,4,0.691,Cuenta Conmigo
5825,SOMIWET12A8C13EDBD,356,South Texas Swing,ARSEUOO1187B999569,Adolph Hofner,2.032,4,0.376,105.169,1,0,We Played A Game
5826,SOYIFLO12AB01877B3,476,Matumago X Press,ARULHJM1187B997004,Word,7.9766,8,0.254,103.995,4,0.831,Il rosso
5827,SOVGYMU12A8C135147,729,Never Look Back,ARCRR5X1187FB3BD4A,Elva Hsiao,3.3775,10,0.521,97.001,4,0.631,Lonley
5828,SOELUFA12AB01805B5,512,Sieze The Day And Other Stories,ARZ1YNY1187B9B673A,Carolyn Arends,1.366,7,0.033,97.958,4,0.654,Happy
5829,SOSLLDN12AB018CA89,308,Cantan Al Amor Y La Amistad,ARMTT971187B99386F,Israel & Moises,3.655,11,0.491,130.042,4,0,El Amor De Mi Vida
5830,SOYCOEX12AB018B5DF,507,Option Paralysis,ARMAC4T1187FB3FA4C,The Dillinger Escape Plan,1.2338,8,0.001,120.085,4,0,Parasitic Twins
5831,SOFNUGC12A6BD530ED,4,J. S. Bach: The Art of Fugue & 'Vivaldi' Solo Organ Concertos,ARN8NCB1187FB49652,Lionel Rogg,4.2395,0,0.608,106.479,1,0,Concerto in C major_ BWV 594 (after Vivaldi Op.7 No.5) (2007 Digital Remaster): I. 1st Movement
5832,SOEMMUW12A58A77F60,939,20 Secretos de Amor - Palito Ortega,AR3UYDN1187B99DCA3,Palito Ortega,4.347,9,0.822,103.755,1,0,Te Fuiste En Abril
5833,SOWRPTG12AAF3B1C29,347,Hypnotic,ARIF3EV1187B9B8522,Paul Taylor,6.997,5,0.247,126.649,5,0.79,Dream State
5834,SOPBMDJ12A67AD8666,52,Port Of Miami,ARNAIMI1187FB5733C,Rick Ross / Carol City Cartel,7.5783,6,0.004,95.585,4,0.948,It Ain't A Problem
5835,SOGMCVY12A8C13584C,658,Humid Teenage Mediocrity,ARN2C4X1187B9B363C,Jack Off Jill,7.952,6,0.204,156.804,4,0.635,Yellow Brick Road
5836,SONTEEZ12A8C13EC73,291,Obsession,ARVUQIC1187B9A7C66,Hevia,0.267,8,0.716,93.037,4,0.712,Albo
5837,SOGHNAC12CF5663C17,759,The Legendary Kenny Rogers,ARO4WQR1187B9B9825,Kenny Rogers,5.366,5,0.531,154.783,1,0,Where Does Rosie Go?
5838,SOABUIH12A6D4F8DB3,10,\xc3\x9cber alles in der Welt / Ihr hated nur (Remix),ARYKXSD1187B9A4DAD,Hecklah & Coch,3.3399,8,0.287,91.767,3,1,Ihr hated nur (P-Dog Remix)
5839,SOAEEXM12A8C13D6E3,684,London Zoo,AR040M31187B98CA41,The Bug Featuring Spaceape,7.993,2,0.5,96.02,5,0.81,Fuckaz
5840,SODBRHC12A8C141562,383,Eric Release (2041),ARCBDKH11F4C8477E9,Erik Tronic,7.0966,9,0.486,129.977,4,0.623,Kyotronics
5841,SOKSIJS12AC468CB3B,932,En vrai,ARKIQSL1241B9C90C8,Fred Merpol,9.2664,1,0.035,156.371,1,0,Y'a d'l'abus
5842,SOUAMVI12A58A7A7D7,959,Introducing&,AR36F9J1187FB406F1,Bombay Rockers,2.7146,8,0.577,109.984,4,0,Rock Tha Party
5843,SOCWFBD12AB018BB72,248,Sensual,ARD4NPT1187FB36EE9,Roberto Perera,4.9399,7,0.081,129.988,4,0.599,A Puro Dolor
5844,SOZSFWO12A58A79215,747,Irreverse,AR1XR3N1187FB372C5,Koordinate Of Wonders,8.7489,0,0.956,158.913,4,1,Castle of K\x19oF\x19W
5845,SOFWNNU12A8C13BCB3,973,Hijo De La Luna,ARDR4AC1187FB371A1,Montserrat Caball\xc3\xa9,8.1383,10,0.311,71.285,3,0.903,The Phantom Of The Opera/Wishing You Were Somehow Here Again
5846,SOZNQQQ12AF72ABF9F,472,Salsa Legende - Best of Ray Barretto_ vol. 2,ARZCHLM1187FB495C3,Ray Barretto,8.7603,2,0.416,129.151,1,0,Vine Pa'echar Candela
5847,SOYBZCP12AB018042D,241,Dances_ Prayers_ & Meditations For Peace,ARXJSHW1187B9A2A52,Nestor Torres,9.4428,10,0.846,93.975,4,0.052,Peace With Myself
5848,SOBOUQL12AB0181364,676,Marlene Dietrich,ARKETDZ1187B9B2566,Marlene Dietrich,0.0403,10,0.546,82.286,1,0.454,When Love Dies
5849,SOJGADT12A81C22EAB,529,Concept Of Life,ARVUN5F1187FB4CCC7,Beenie Man,3.1064,8,0.383,98.028,4,1,Politrix
5850,SOBAJTX12A8C13175F,56,Brazilian Sunset,AR1N6N61187FB4E25E,Mongo Santamaria,5.4934,0,0.479,129.871,3,1,Soca Mi Nice
5851,SODKDRR12AB0186636,707,Leroy Hutson Selected Hits Vol. 2,ARVML4B1187FB52324,Leroy Hutson,8.4926,10,0.802,151.064,4,0.684,Never Know What You Can Do (Give It A Try) - Original
5852,SOZRYQY12AB0188BE0,426,Live - Ao vivo,ARZEHMQ1187B9950C0,Paulo Flores,7.0836,7,0.457,218.093,7,1,Poema do semba
5853,SOHMAOS12A8C134A75,779,John Williams Plays the Movies,AR039B11187B9B30D0,John Williams,8.904,4,0.852,138.63,4,0.065,Everything I Do from Robin Hood
